Rk_x,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk_y,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attend.,Attend./G,Year
16.0,New York Knicks,82,241.8,43.0,87.5,0.491,0.7,2.6,0.271,42.3,84.9,0.498,19.5,26.5,0.738,14.2,27.7,42.0,25.3,8.8,4.1,18.1,26.8,106.2,18.0,28.0,33.0,49.0,34,48,-2.67,0.52,-2.15,106.0,108.6,-2.6,99.5,0.302,0.03,0.535,0.495,15.4,33.1,0.223,0.508,15.4,66.9,0.255,Madison Square Garden (IV),451140.0,11003.0,1982
17.0,Phoenix Suns*,82,241.8,42.8,87.1,0.491,0.7,2.1,0.31,42.1,85.0,0.496,19.9,26.3,0.758,13.7,30.7,44.4,27.1,9.2,5.2,18.6,24.7,106.2,6.0,26.4,46.0,36.0,50,32,3.45,-0.4,3.05,105.8,102.4,3.4,99.5,0.302,0.024,0.538,0.495,15.9,32.2,0.229,0.47,14.6,68.5,0.233,Arizona Veterans Memorial Coliseum,486855.0,11871.0,1982
18.0,Houston Rockets*,82,241.2,42.7,89.8,0.476,0.6,2.1,0.284,42.1,87.7,0.48,19.8,27.1,0.729,17.1,27.9,45.0,24.1,7.9,5.2,16.1,22.8,105.9,14.0,28.3,46.0,36.0,41,41,-0.04,-0.36,-0.39,108.3,108.3,0.0,97.2,0.302,0.024,0.52,0.479,13.7,37.8,0.22,0.5,14.3,66.1,0.209,The Summit,480190.0,11713.0,1982
19.0,Dallas Mavericks,82,240.6,41.3,88.1,0.469,0.7,2.3,0.289,40.7,85.8,0.474,21.2,28.9,0.735,14.8,27.2,42.0,25.8,6.9,3.8,16.1,26.7,104.6,20.0,24.4,28.0,54.0,29,53,-4.43,-0.06,-4.48,105.9,110.4,-4.5,98.5,0.328,0.026,0.519,0.473,13.7,33.9,0.241,0.51,14.5,66.8,0.266,Reunion Arena,380484.0,9280.0,1982
20.0,Washington Bullets*,82,241.8,41.5,87.4,0.474,0.7,2.9,0.25,40.7,84.5,0.482,19.8,25.7,0.772,12.8,31.5,44.3,24.2,7.8,4.8,17.0,25.3,103.5,9.0,26.0,43.0,39.0,43,39,0.88,0.19,1.06,103.3,102.5,0.8,99.4,0.294,0.033,0.524,0.478,14.7,29.4,0.227,0.468,13.9,69.9,0.228,Capital Centre,379891.0,9266.0,1982
21.0,Cleveland Cavaliers,82,241.5,41.5,89.4,0.464,0.3,1.7,0.182,41.2,87.8,0.47,19.9,26.6,0.747,14.5,26.5,41.0,22.8,7.7,4.4,16.1,26.7,103.2,23.0,26.1,15.0,67.0,20,62,-8.51,0.74,-7.77,103.3,111.8,-8.5,99.3,0.297,0.019,0.51,0.466,13.7,32.0,0.222,0.515,14.7,65.9,0.271,Coliseum at Richfield,232421.0,5742.0,1982
22.0,Indiana Pacers,82,241.8,40.6,87.4,0.465,1.3,3.9,0.326,39.4,83.5,0.472,19.7,26.5,0.741,13.9,28.9,42.8,23.1,9.2,6.0,17.0,24.9,102.2,16.0,27.0,35.0,47.0,36,46,-1.87,0.38,-1.49,102.7,104.6,-1.9,98.7,0.304,0.044,0.516,0.472,14.6,30.5,0.225,0.494,15.9,66.3,0.221,Market Square Arena,309633.0,7552.0,1982
23.0,Atlanta Hawks*,82,242.4,39.1,82.6,0.474,0.3,1.6,0.219,38.8,81.1,0.479,22.4,29.1,0.768,13.8,28.9,42.7,22.1,7.4,5.9,16.4,27.7,101.0,12.0,26.5,42.0,40.0,43,39,0.54,0.27,0.81,105.1,104.6,0.5,95.1,0.352,0.019,0.529,0.476,14.6,32.2,0.271,0.473,15.6,67.6,0.282,Omni Coliseum,314593.0,7673.0,1982
1.0,Denver Nuggets*,82,240.6,48.2,97.5,0.494,0.3,1.5,0.19,47.9,96.0,0.499,26.6,32.9,0.808,14.8,30.8,45.6,28.5,9.6,4.3,18.2,25.5,123.2,12.0,27.2,45.0,37.0,42,40,0.62,-0.36,0.27,109.7,109.1,0.6,112.1,0.337,0.016,0.55,0.495,14.0,31.0,0.272,0.509,15.1,64.8,0.22,McNichols Sports Arena,491253.0,11982.0,1983
2.0,Los Angeles Lakers*,82,240.6,48.3,91.6,0.528,0.1,1.2,0.104,48.2,90.4,0.533,18.2,24.8,0.736,15.1,29.7,44.7,30.7,10.3,5.8,19.3,23.5,115.0,2.0,26.9,58.0,24.0,55,27,5.55,-0.49,5.06,110.5,105.2,5.3,103.8,0.27,0.013,0.561,0.528,15.9,36.3,0.199,0.494,15.5,65.3,0.191,The Forum,598739.0,14603.0,1983
3.0,San Antonio Spurs*,82,241.2,45.1,89.5,0.504,1.1,3.8,0.305,43.9,85.8,0.512,23.0,30.1,0.765,15.0,31.7,46.7,27.6,8.2,5.7,18.3,25.5,114.3,6.0,27.2,53.0,29.0,50,32,3.66,-0.56,3.1,110.1,106.6,3.5,103.3,0.336,0.042,0.556,0.51,15.1,35.3,0.257,0.489,14.4,69.1,0.228,HemisFair Arena,379876.0,9265.0,1983
4.0,Kansas City Kings,82,241.2,45.4,91.3,0.497,0.6,2.6,0.237,44.7,88.7,0.505,22.4,30.9,0.727,15.3,29.4,44.7,26.3,9.3,5.0,20.6,29.7,113.8,11.0,24.5,45.0,37.0,45,37,1.45,-0.41,1.04,106.2,104.9,1.3,106.6,0.338,0.029,0.542,0.5,16.4,34.3,0.246,0.49,16.8,65.8,0.291,Kemper Arena,309597.0,7772.0,1983
5.0,Dallas Mavericks,82,240.6,44.8,92.1,0.487,0.5,2.3,0.232,44.3,89.8,0.493,22.6,30.0,0.752,15.8,29.0,44.8,27.2,6.7,4.2,16.4,25.2,112.7,15.0,24.2,38.0,44.0,40,42,-0.41,-0.29,-0.7,109.4,109.8,-0.4,102.8,0.326,0.025,0.535,0.489,13.5,34.8,0.245,0.506,14.0,66.2,0.228,Reunion Arena,487155.0,11882.0,1983
6.0,Detroit Pistons,82,242.4,44.2,92.7,0.477,0.9,3.3,0.265,43.3,89.4,0.484,23.4,31.6,0.742,16.0,30.2,46.2,25.7,8.3,7.0,19.0,25.9,112.7,14.0,24.6,37.0,45.0,40,42,-0.4,0.24,-0.17,105.4,105.8,-0.4,105.8,0.34,0.036,0.529,0.481,15.1,33.6,0.253,0.496,15.4,66.2,0.214,Pontiac Silverdome,482571.0,11770.0,1983
7.0,Boston Celtics*,82,241.8,45.3,92.0,0.492,0.5,2.3,0.21,44.8,89.8,0.499,21.1,28.6,0.737,15.5,30.9,46.4,27.0,9.6,6.4,18.8,25.1,112.1,3.0,27.3,56.0,26.0,55,27,5.35,-0.01,5.34,106.9,101.8,5.1,104.0,0.311,0.025,0.536,0.494,15.2,34.7,0.229,0.473,16.0,68.1,0.236,Boston Garden,621829.0,15320.0,1983
8.0,Philadelphia 76ers*,82,241.8,43.9,88.0,0.499,0.3,1.3,0.229,43.6,86.6,0.503,24.0,32.3,0.742,16.3,31.7,47.9,24.6,9.9,7.0,19.8,24.9,112.1,1.0,26.7,65.0,17.0,60,22,7.67,-0.14,7.53,108.3,100.9,7.4,102.7,0.367,0.015,0.549,0.501,16.3,37.1,0.273,0.464,15.8,66.2,0.217,The Spectrum,612203.0,15351.0,1983
9.0,Chicago Bulls,82,242.7,43.1,89.9,0.48,0.5,2.5,0.215,42.6,87.4,0.487,24.2,32.8,0.737,15.5,30.8,46.3,25.4,8.1,4.9,21.3,26.7,111.0,19.0,24.5,28.0,54.0,29,53,-4.89,0.48,-4.41,103.4,108.0,-4.6,106.1,0.365,0.028,0.532,0.483,16.9,34.0,0.269,0.498,14.3,67.9,0.237,Chicago Stadium,296411.0,7230.0,1983
10.0,Seattle SuperSonics*,82,241.5,43.9,88.7,0.494,0.4,1.7,0.21,43.5,87.1,0.5,21.9,30.0,0.73,14.0,31.3,45.4,27.8,8.3,5.3,18.7,24.0,110.0,7.0,27.4,48.0,34.0,49,33,3.21,-0.33,2.88,105.9,102.8,3.1,103.2,0.338,0.019,0.539,0.496,15.5,32.5,0.247,0.464,14.3,66.2,0.21,,539622.0,,1983
11.0,Utah Jazz,82,240.9,43.0,89.5,0.48,0.5,2.2,0.24,42.5,87.3,0.486,22.5,29.8,0.756,13.3,31.1,44.4,26.5,9.2,7.3,20.5,24.6,109.0,18.0,25.8,30.0,52.0,30,52,-4.2,-0.03,-4.22,101.2,105.1,-3.9,107.3,0.332,0.025,0.531,0.483,16.7,29.0,0.251,0.481,15.2,63.9,0.208,Salt Palace,355219.0,8664.0,1983
12.0,Indiana Pacers,82,241.8,45.2,94.2,0.48,0.6,2.9,0.212,44.6,91.3,0.488,17.6,23.3,0.758,15.8,28.0,43.8,26.2,9.2,5.0,18.7,25.4,108.7,21.0,24.9,20.0,62.0,27,55,-5.85,0.49,-5.36,103.8,109.4,-5.6,103.9,0.247,0.031,0.52,0.483,15.2,33.6,0.187,0.52,16.4,65.5,0.249,Market Square Arena,188642.0,4601.0,1983
13.0,Golden State Warriors,82,241.2,44.2,91.6,0.483,0.4,1.8,0.227,43.8,89.7,0.488,19.8,26.8,0.737,15.6,27.9,43.5,24.0,10.4,5.2,19.6,26.1,108.6,17.0,24.7,30.0,52.0,32,50,-3.62,0.14,-3.48,103.9,107.4,-3.5,104.0,0.293,0.02,0.526,0.485,15.9,33.9,0.216,0.513,16.9,64.6,0.241,Oakland-Alameda County Coliseum Arena,341365.0,8326.0,1983
14.0,San Diego Clippers,82,241.8,44.2,93.1,0.475,0.8,3.2,0.244,43.4,89.9,0.483,19.4,26.8,0.724,17.0,25.7,42.7,25.5,10.0,5.0,19.5,27.9,108.6,20.0,24.8,25.0,57.0,29,53,-4.83,0.22,-4.61,104.7,109.3,-4.6,103.0,0.288,0.034,0.518,0.479,15.7,37.1,0.208,0.531,17.6,65.8,0.284,San Diego Sports Arena,195883.0,4778.0,1983
15.0,Portland Trail Blazers*,82,240.9,42.2,86.9,0.486,0.4,1.8,0.233,41.8,85.0,0.491,22.6,30.6,0.738,14.4,29.0,43.4,24.8,9.1,4.7,18.2,23.9,107.4,10.0,25.5,46.0,36.0,47,35,2.13,-0.25,1.88,106.0,103.9,2.1,101.0,0.353,0.021,0.535,0.488,15.4,33.3,0.26,0.49,16.0,67.9,0.218,Memorial Coliseum,483974.0,11786.0,1983
16.0,Phoenix Suns*,82,240.6,43.4,87.3,0.497,0.5,1.9,0.253,42.9,85.4,0.502,19.8,26.7,0.743,13.3,30.7,44.0,28.0,9.1,6.0,18.8,25.1,107.0,4.0,26.6,53.0,29.0,54,28,5.06,-0.45,4.61,105.1,100.1,5.0,101.6,0.306,0.022,0.54,0.499,16.0,32.0,0.227,0.458,15.9,67.5,0.235,Arizona Veterans Memorial Coliseum,465603.0,11356.0,1983
17.0,Milwaukee Bucks*,82,241.8,42.5,87.0,0.489,0.5,2.1,0.219,42.1,84.9,0.495,21.1,28.0,0.753,13.4,30.2,43.6,25.8,8.1,6.5,17.6,26.0,106.6,5.0,28.1,51.0,31.0,53,29,4.4,-0.08,4.32,105.8,101.4,4.4,100.0,0.322,0.024,0.537,0.491,15.1,31.8,0.243,0.459,15.5,65.5,0.228,MECCA Arena,425572.0,10380.0,1983
18.0,New Jersey Nets*,82,240.3,42.8,87.1,0.492,0.4,1.8,0.201,42.4,85.3,0.498,19.8,28.1,0.705,15.4,29.6,45.0,26.1,11.1,7.2,22.8,26.4,105.8,8.0,25.2,49.0,33.0,49,33,2.77,0.01,2.77,101.6,98.9,2.7,104.0,0.322,0.021,0.532,0.494,18.7,36.8,0.227,0.481,18.9,68.8,0.251,Brendan Byrne Arena,530801.0,12946.0,1983
19.0,Atlanta Hawks*,82,241.2,40.9,87.1,0.469,0.5,2.3,0.239,40.3,84.9,0.475,19.3,25.7,0.751,13.9,29.7,43.6,23.7,7.0,8.1,17.4,24.7,101.6,16.0,26.6,43.0,39.0,38,44,-0.95,0.23,-0.72,102.2,103.2,-1.0,98.9,0.295,0.026,0.516,0.472,15.0,30.7,0.222,0.473,15.2,65.1,0.223,Omni Coliseum,292126.0,7125.0,1983
20.0,New York Knicks*,82,241.5,39.9,82.8,0.482,0.4,1.6,0.252,39.5,81.2,0.486,19.8,27.8,0.71,13.2,27.6,40.8,24.8,8.5,4.6,18.4,26.6,100.0,9.0,26.5,44.0,38.0,48,34,2.45,0.13,2.58,102.4,99.9,2.5,97.0,0.336,0.019,0.526,0.484,16.2,31.6,0.239,0.478,18.1,67.8,0.257,Madison Square Garden (IV),438823.0,10703.0,1983
21.0,Houston Rockets,82,240.6,40.7,90.8,0.448,0.8,3.3,0.247,39.9,87.5,0.456,17.1,23.6,0.725,14.7,27.6,42.3,23.5,7.9,5.1,19.2,26.0,99.3,23.0,29.0,14.0,68.0,14,68,-11.6,0.48,-11.12,97.0,108.3,-11.3,102.2,0.26,0.036,0.491,0.453,15.9,30.8,0.188,0.505,15.4,65.4,0.246,The Summit,291315.0,7105.0,1983
22.0,Washington Bullets,82,241.5,40.3,86.1,0.468,0.9,2.9,0.295,39.5,83.2,0.474,17.7,25.1,0.705,13.4,29.6,43.0,25.0,8.9,4.9,19.4,23.9,99.2,13.0,25.8,42.0,40.0,41,41,-0.13,0.33,0.2,99.1,99.3,-0.2,99.4,0.292,0.034,0.511,0.473,16.6,30.4,0.206,0.471,16.2,68.6,0.214,Capital Centre,368281.0,8982.0,1983
23.0,Cleveland Cavaliers,82,240.9,39.7,85.3,0.465,0.4,1.5,0.25,39.3,83.8,0.469,17.4,24.2,0.721,14.3,29.4,43.7,21.2,7.5,3.5,18.8,27.3,97.1,22.0,26.4,23.0,59.0,22,60,-7.44,0.66,-6.78,99.2,106.8,-7.6,97.6,0.283,0.017,0.506,0.467,16.4,33.0,0.204,0.492,13.8,71.3,0.258,Coliseum at Richfield,160537.0,3916.0,1983
1.0,Denver Nuggets*,82,241.5,48.0,97.4,0.493,0.9,3.1,0.302,47.0,94.2,0.499,26.8,32.8,0.818,13.8,29.8,43.6,30.3,8.7,4.3,16.4,27.8,123.7,14.0,27.0,38.0,44.0,38,44,-1.1,-0.17,-1.27,111.3,112.3,-1.0,110.5,0.337,0.032,0.553,0.498,12.8,29.3,0.276,0.522,14.6,66.6,0.277,McNichols Sports Arena,462407.0,11278.0,1984
2.0,San Antonio Spurs,82,243.7,47.7,94.2,0.506,1.0,3.2,0.3,46.7,91.0,0.514,24.0,31.8,0.755,15.0,30.8,45.8,28.8,8.4,6.0,17.6,26.2,120.3,13.0,27.4,37.0,45.0,40,42,-0.27,-0.23,-0.5,111.2,111.4,-0.2,106.5,0.337,0.034,0.556,0.511,14.0,33.4,0.255,0.508,13.7,66.2,0.233,HemisFair Arena,375900.0,9168.0,1984
3.0,Detroit Pistons*,82,242.7,46.3,96.5,0.48,0.4,1.7,0.227,45.9,94.7,0.485,24.1,31.1,0.775,17.4,29.7,47.1,27.5,8.5,5.1,16.0,26.5,117.1,6.0,25.4,49.0,33.0,50,32,3.59,-0.06,3.52,111.5,108.1,3.4,103.8,0.322,0.018,0.532,0.482,12.7,36.7,0.25,0.5,14.8,67.7,0.263,Pontiac Silverdome,652865.0,15924.0,1984
4.0,Los Angeles Lakers*,82,241.2,47.0,88.4,0.532,0.7,2.8,0.257,46.3,85.7,0.54,20.9,27.7,0.754,13.4,30.5,43.8,29.9,8.9,5.8,19.2,25.0,115.6,4.0,27.5,54.0,28.0,50,32,3.76,-0.44,3.32,110.9,107.3,3.6,103.7,0.313,0.031,0.574,0.536,16.1,33.7,0.236,0.487,14.3,66.6,0.232,The Forum,622401.0,15181.0,1984
5.0,Utah Jazz*,82,241.2,44.0,88.3,0.498,1.2,3.9,0.319,42.7,84.5,0.506,25.8,33.0,0.781,13.4,30.8,44.1,27.2,8.5,7.4,18.4,24.1,115.0,9.0,26.9,45.0,37.0,44,38,1.13,-0.32,0.81,109.0,108.0,1.0,104.9,0.374,0.044,0.559,0.505,15.2,30.8,0.292,0.479,13.9,63.4,0.229,Salt Palace,400065.0,10347.0,1984
6.0,Portland Trail Blazers*,82,241.5,44.3,87.7,0.505,0.3,1.6,0.194,44.0,86.1,0.511,24.2,32.2,0.754,15.3,26.8,42.0,25.4,9.9,4.8,18.1,26.0,113.1,5.0,25.8,48.0,34.0,50,32,3.55,-0.42,3.13,111.2,107.7,3.5,101.1,0.367,0.018,0.556,0.507,15.1,36.4,0.277,0.518,17.0,67.4,0.259,Memorial Coliseum,518306.0,12642.0,1984
7.0,Boston Celtics*,82,243.4,44.1,88.2,0.5,0.7,2.8,0.24,43.4,85.4,0.508,23.3,29.4,0.792,14.1,31.0,45.1,25.9,8.2,5.2,17.3,23.8,112.1,1.0,28.0,62.0,20.0,57,25,6.56,-0.14,6.42,110.9,104.4,6.5,99.7,0.333,0.032,0.554,0.504,14.6,34.2,0.264,0.475,13.8,69.7,0.225,Boston Garden,606857.0,14890.0,1984
8.0,Phoenix Suns*,82,241.2,44.8,88.0,0.509,0.9,3.5,0.254,43.9,84.5,0.52,20.4,26.9,0.759,13.0,28.0,41.0,27.0,8.5,4.7,17.7,26.2,111.0,10.0,27.2,41.0,41.0,43,39,0.89,-0.24,0.65,108.9,108.0,0.9,101.4,0.305,0.04,0.556,0.514,15.1,31.4,0.232,0.501,15.3,68.3,0.277,Arizona Veterans Memorial Coliseum,445788.0,10873.0,1984
9.0,San Diego Clippers,82,240.6,44.3,89.3,0.496,0.3,1.6,0.188,44.0,87.8,0.502,21.8,29.6,0.736,15.9,29.0,45.0,24.2,6.9,4.7,18.5,24.6,110.7,19.0,25.5,30.0,52.0,33,49,-3.26,0.04,-3.21,109.2,112.4,-3.2,101.1,0.331,0.017,0.541,0.498,15.3,37.7,0.244,0.513,12.9,68.2,0.236,San Diego Sports Arena,218534.0,5330.0,1984
10.0,Houston Rockets,82,240.9,45.5,91.9,0.495,0.4,1.9,0.195,45.1,90.0,0.501,19.3,26.1,0.74,14.6,30.3,44.9,26.9,7.6,6.3,19.0,28.3,110.6,17.0,26.8,29.0,53.0,33,49,-3.09,-0.04,-3.12,105.3,108.2,-2.9,104.7,0.284,0.02,0.535,0.497,15.6,32.8,0.21,0.486,14.1,67.5,0.285,The Summit,425755.0,10384.0,1984
11.0,Dallas Mavericks*,82,243.4,44.1,88.2,0.5,0.5,2.2,0.228,43.6,86.0,0.507,21.6,28.7,0.755,13.3,27.6,40.9,26.4,7.1,4.4,15.9,23.2,110.4,11.0,24.7,43.0,39.0,42,40,0.43,-0.27,0.15,110.0,109.6,0.4,99.0,0.325,0.025,0.547,0.503,13.6,31.7,0.245,0.503,14.4,65.7,0.232,Reunion Arena,538162.0,13126.0,1984
12.0,Kansas City Kings*,82,240.9,42.9,88.2,0.486,0.6,2.3,0.275,42.2,85.9,0.492,23.6,30.4,0.777,14.0,27.7,41.7,27.2,8.7,4.7,18.3,26.8,110.0,16.0,26.2,38.0,44.0,37,45,-1.48,-0.15,-1.62,106.5,108.0,-1.5,102.9,0.345,0.026,0.542,0.49,15.3,32.4,0.268,0.505,16.1,66.9,0.266,Kemper Arena,370270.0,9031.0,1984
13.0,New Jersey Nets*,82,241.5,44.1,88.5,0.498,0.6,2.8,0.211,43.5,85.7,0.507,21.2,30.3,0.7,14.9,28.2,43.1,26.2,9.9,6.1,19.6,27.4,110.0,8.0,25.5,45.0,37.0,44,38,1.1,0.17,1.27,106.1,105.0,1.1,103.0,0.343,0.032,0.54,0.501,16.1,34.6,0.24,0.494,17.0,67.8,0.292,Brendan Byrne Arena,499496.0,12182.0,1984
14.0,Golden State Warriors,82,241.8,42.9,91.9,0.467,0.7,2.8,0.243,42.2,89.1,0.474,23.4,31.4,0.743,17.0,26.5,43.4,22.4,10.1,4.2,18.5,25.7,109.9,20.0,25.6,37.0,45.0,32,50,-3.4,0.05,-3.35,105.5,108.8,-3.3,103.3,0.342,0.03,0.52,0.471,14.9,35.6,0.254,0.519,17.0,64.2,0.25,Oakland-Alameda County Coliseum Arena,316844.0,7728.0,1984
15.0,Seattle SuperSonics*,82,241.2,42.2,86.4,0.488,0.3,1.7,0.193,41.9,84.7,0.494,23.4,30.0,0.78,13.0,28.4,41.4,27.2,7.8,4.3,16.6,23.0,108.1,12.0,27.1,42.0,40.0,41,41,-0.17,-0.17,-0.34,107.9,108.1,-0.2,99.7,0.347,0.02,0.543,0.49,14.3,30.7,0.271,0.492,13.8,66.6,0.226,,425307.0,,1984
16.0,Philadelphia 76ers*,82,243.4,41.3,83.3,0.495,0.4,1.3,0.271,40.9,82.0,0.499,24.9,33.0,0.754,14.4,29.0,43.5,24.8,9.8,8.0,19.9,24.9,107.8,7.0,27.7,52.0,30.0,47,35,2.2,0.2,2.39,106.8,104.6,2.2,99.6,0.396,0.016,0.551,0.497,16.9,34.6,0.299,0.484,16.0,65.9,0.246,The Spectrum,588139.0,14345.0,1984
17.0,New York Knicks*,82,242.1,41.3,83.4,0.495,0.6,2.0,0.285,40.7,81.4,0.5,23.7,30.6,0.775,13.3,27.2,40.5,24.9,9.8,4.4,19.4,27.8,106.9,3.0,27.2,47.0,35.0,51,31,3.84,-0.05,3.79,107.0,103.1,3.9,99.0,0.367,0.024,0.552,0.499,16.7,33.4,0.284,0.491,17.8,68.1,0.281,Madison Square Garden (IV),487649.0,12100.0,1984
18.0,Milwaukee Bucks*,82,242.7,41.9,85.0,0.492,0.7,2.8,0.254,41.1,82.2,0.501,21.3,28.7,0.74,13.8,29.1,42.9,25.8,7.8,6.0,17.3,26.4,105.7,2.0,28.4,50.0,32.0,52,30,4.16,-0.12,4.04,107.8,103.6,4.2,96.9,0.338,0.033,0.541,0.497,15.0,33.7,0.25,0.459,14.7,65.6,0.266,MECCA Arena,393301.0,9593.0,1984
19.0,Indiana Pacers,82,241.2,42.0,87.0,0.483,0.6,2.5,0.232,41.5,84.4,0.491,19.8,25.8,0.766,12.2,29.2,41.5,26.5,10.2,4.9,18.6,25.1,104.5,22.0,24.4,26.0,56.0,28,54,-4.82,0.57,-4.25,101.8,106.5,-4.7,102.1,0.297,0.029,0.531,0.487,15.9,28.1,0.228,0.497,16.2,66.8,0.255,Market Square Arena,410626.0,10015.0,1984
20.0,Chicago Bulls,82,243.7,40.3,85.0,0.474,0.2,1.4,0.171,40.1,83.6,0.479,22.8,30.6,0.746,13.9,28.0,42.0,25.5,8.4,5.5,19.2,26.8,103.7,23.0,24.4,27.0,55.0,28,54,-5.18,0.5,-4.69,102.4,107.5,-5.1,99.8,0.36,0.017,0.526,0.475,16.3,32.3,0.268,0.497,15.6,67.2,0.266,Chicago Stadium,256430.0,6254.0,1984
21.0,Washington Bullets*,82,242.7,40.8,84.2,0.484,0.9,3.4,0.252,39.9,80.8,0.494,20.3,26.8,0.756,12.5,29.1,41.6,26.7,6.8,3.9,17.7,24.3,102.7,18.0,26.2,35.0,47.0,33,49,-2.89,0.53,-2.36,104.2,107.2,-3.0,97.4,0.319,0.041,0.535,0.489,15.5,30.1,0.241,0.492,13.7,69.7,0.239,Capital Centre,317447.0,7743.0,1984
22.0,Cleveland Cavaliers,82,242.1,41.0,88.2,0.465,0.5,2.0,0.262,40.5,86.2,0.47,19.7,26.6,0.743,14.8,29.1,43.9,23.5,7.7,4.6,16.2,26.9,102.3,21.0,25.4,28.0,54.0,30,52,-4.26,0.55,-3.71,104.1,108.5,-4.4,97.4,0.301,0.023,0.512,0.468,14.0,33.5,0.224,0.49,13.2,70.8,0.28,Coliseum at Richfield,208094.0,5075.0,1984
23.0,Atlanta Hawks*,82,242.1,39.4,83.0,0.474,0.3,1.3,0.217,39.1,81.7,0.478,22.4,29.4,0.761,13.6,27.2,40.8,22.3,7.6,6.8,16.2,25.5,101.5,15.0,26.6,40.0,42.0,37,45,-1.29,0.22,-1.08,105.5,106.9,-1.4,95.3,0.355,0.016,0.529,0.476,14.4,31.6,0.27,0.482,15.1,65.2,0.268,Omni Coliseum,286049.0,6977.0,1984
1.0,Denver Nuggets*,82,241.8,47.3,97.3,0.486,0.9,2.9,0.311,46.4,94.4,0.491,24.6,31.3,0.785,16.2,28.1,44.3,27.6,10.9,5.2,16.9,26.2,120.0,7.0,28.3,52.0,30.0,47,35,2.44,-0.39,2.05,110.7,108.4,2.3,107.6,0.322,0.029,0.54,0.491,13.2,33.6,0.253,0.516,17.0,66.1,0.275,McNichols Sports Arena,448546.0,10940.0,1985
2.0,Los Angeles Lakers*,82,240.9,48.2,88.5,0.545,1.1,3.6,0.305,47.1,84.9,0.555,20.8,27.2,0.763,13.0,31.1,44.1,31.4,8.5,5.9,18.7,23.5,118.2,1.0,27.4,62.0,20.0,58,24,7.35,-0.87,6.48,114.1,107.0,7.1,103.2,0.308,0.041,0.589,0.551,15.7,33.8,0.235,0.485,13.7,67.1,0.22,The Forum,610361.0,14887.0,1985
3.0,Detroit Pistons*,82,241.8,46.8,97.5,0.48,0.5,2.4,0.226,46.3,95.1,0.487,21.7,27.6,0.788,17.1,30.9,48.0,28.1,8.4,4.8,16.4,25.3,116.0,6.0,26.9,46.0,36.0,47,35,2.49,0.24,2.73,109.6,107.2,2.4,105.0,0.283,0.025,0.529,0.483,13.0,35.4,0.223,0.501,14.9,69.6,0.245,Pontiac Silverdome,691550.0,17130.0,1985
4.0,Portland Trail Blazers*,82,242.4,45.2,89.9,0.503,0.6,2.5,0.252,44.6,87.5,0.51,24.4,32.5,0.751,14.7,28.0,42.7,27.1,10.0,6.3,18.1,23.9,115.5,5.0,25.2,42.0,40.0,49,33,3.4,-0.6,2.8,110.4,107.2,3.2,103.5,0.362,0.027,0.554,0.506,14.8,34.0,0.271,0.497,15.9,64.4,0.232,Memorial Coliseum,519306.0,12666.0,1985
5.0,Boston Celtics*,82,240.3,45.4,89.3,0.508,1.3,3.8,0.356,44.0,85.6,0.515,22.7,28.1,0.806,13.6,32.1,45.7,27.9,7.9,5.0,16.2,21.7,114.8,3.0,28.5,63.0,19.0,57,25,6.65,-0.18,6.47,112.8,106.3,6.5,101.6,0.315,0.042,0.564,0.515,13.8,32.8,0.254,0.481,12.6,70.4,0.198,Boston Garden,610547.0,14890.0,1985
6.0,San Antonio Spurs*,82,241.2,45.1,87.8,0.513,0.7,2.5,0.272,44.4,85.4,0.52,23.9,31.4,0.763,13.7,30.1,43.9,28.2,9.2,5.4,18.8,26.6,114.8,10.0,28.1,41.0,41.0,43,39,0.91,-0.29,0.63,109.9,109.0,0.9,103.9,0.357,0.028,0.565,0.517,15.6,33.2,0.272,0.501,15.0,68.5,0.269,HemisFair Arena,351950.0,8584.0,1985
7.0,Kansas City Kings,82,240.9,44.7,88.7,0.504,0.8,2.9,0.265,43.9,85.8,0.512,24.7,31.6,0.779,14.2,28.4,42.6,28.6,8.1,3.7,19.4,26.5,114.8,17.0,26.1,31.0,51.0,34,48,-2.67,-0.04,-2.71,109.5,112.1,-2.6,104.4,0.357,0.033,0.559,0.508,15.9,34.0,0.278,0.514,14.2,66.6,0.262,Kemper Arena,262813.0,6410.0,1985
8.0,Philadelphia 76ers*,82,241.5,42.0,85.3,0.492,0.7,2.7,0.263,41.3,82.5,0.5,28.2,35.2,0.803,15.9,28.8,44.7,24.4,10.0,6.5,19.2,24.0,112.9,4.0,27.9,58.0,24.0,51,31,4.1,0.07,4.17,111.3,107.3,4.0,100.8,0.412,0.032,0.561,0.497,16.0,37.4,0.331,0.494,15.7,66.6,0.259,The Spectrum,575415.0,14035.0,1985
